tanggal,tn,tx,tavg,rh_avg,rr,source_file,month,day_of_year,rain3,rain3_valid_days,rain7,rain7_valid_days,rain14,rain14_valid_days,temp_range,rainfall_anomaly
2025-05-04,22.6,32.4,26.7,87.0,2.1,laporan_iklim_harian-mei-2025.xlsx,5,124,26.50000000000003,3,75.00000000000001,6,197.7,13,9.799999999999997,58.66564417177914
2025-05-05,24.5,32.9,28.2,84.0,21.2,laporan_iklim_harian-mei-2025.xlsx,5,125,30.900000000000027,3,96.20000000000002,6,218.89999999999998,13,8.399999999999999,85.12269938650306
2025-05-06,24.7,34.0,29.0,80.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,126,23.300000000000026,3,51.20000000000002,6,218.89999999999998,13,9.3,21.012269938650306
2025-05-07,24.9,33.4,28.6,83.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,127,21.200000000000028,3,51.20000000000002,7,136.2,13,8.5,21.012269938650306
2025-05-08,24.3,33.6,27.8,85.0,,laporan_iklim_harian-mei-2025.xlsx,5,128,0.0,2,47.70000000000002,6,136.2,12,9.3,
2025-05-09,23.5,33.2,28.2,80.0,17.0,laporan_iklim_harian-mei-2025.xlsx,5,129,17.00000000000003,2,47.90000000000001,6,132.7,12,9.700000000000003,81.82515337423312
2025-05-10,24.2,35.7,29.1,78.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,130,17.00000000000003,2,40.30000000000001,6,115.2,12,11.500000000000004,21.012269938650306
2025-05-11,25.2,33.8,28.8,75.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,131,17.00000000000003,3,38.20000000000001,6,113.2,12,8.599999999999998,21.012269938650306
2025-05-12,24.1,34.2,28.6,78.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,132,0.0,3,17.000000000000014,6,113.2,12,10.100000000000001,21.012269938650306
2025-05-13,24.0,35.3,29.8,73.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,133,0.0,3,17.000000000000014,6,68.2,12,11.299999999999997,21.012269938650306
2025-05-14,22.6,33.7,26.7,84.0,7.0,laporan_iklim_harian-mei-2025.xlsx,5,134,7.000000000000028,3,24.000000000000014,6,75.2,13,11.100000000000001,69.93865030674846
2025-05-15,22.7,33.8,26.9,83.0,2.7,laporan_iklim_harian-mei-2025.xlsx,5,135,9.700000000000028,3,26.700000000000014,7,74.4,13,11.099999999999998,61.579754601227
2025-05-16,24.1,33.2,27.7,81.0,12.4,laporan_iklim_harian-mei-2025.xlsx,5,136,22.10000000000003,3,22.100000000000016,7,70.0,13,9.100000000000001,76.68711656441718
2025-05-17,24.3,35.2,29.1,78.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,137,15.10000000000003,3,22.100000000000016,7,62.400000000000006,13,10.900000000000002,21.012269938650306
2025-05-18,25.0,,26.2,92.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,138,12.40000000000003,3,22.100000000000016,7,60.3,13,,21.012269938650306
2025-05-19,23.2,33.4,27.2,85.0,44.0,laporan_iklim_harian-mei-2025.xlsx,5,139,44.00000000000003,3,66.10000000000002,7,83.1,13,10.2,94.1717791411043
2025-05-20,23.8,32.0,28.0,83.0,1.0,laporan_iklim_harian-mei-2025.xlsx,5,140,45.00000000000003,3,67.10000000000002,7,84.1,13,8.2,51.99386503067485
2025-05-21,25.1,33.0,28.3,86.0,4.7,laporan_iklim_harian-mei-2025.xlsx,5,141,49.70000000000003,3,64.80000000000001,7,88.8,13,7.899999999999999,67.10122699386503
2025-05-22,24.0,34.2,28.3,78.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,142,5.700000000000029,3,62.100000000000016,7,88.8,14,10.200000000000003,21.012269938650306
2025-05-23,23.8,34.6,28.8,77.0,,laporan_iklim_harian-mei-2025.xlsx,5,143,4.700000000000029,2,49.70000000000002,6,71.8,13,10.8,
2025-05-24,24.5,35.8,29.4,74.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,144,0.0,2,49.70000000000002,6,71.8,13,11.299999999999997,21.012269938650306
2025-05-25,24.5,34.3,28.2,79.0,,laporan_iklim_harian-mei-2025.xlsx,5,145,0.0,1,49.70000000000002,5,71.8,12,9.799999999999997,
2025-05-26,23.0,36.0,29.2,71.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,146,0.0,2,5.700000000000014,5,71.8,12,13.0,21.012269938650306
2025-05-27,25.0,34.8,29.2,71.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,147,0.0,2,4.700000000000014,5,71.8,12,9.799999999999997,21.012269938650306
2025-05-28,22.5,34.2,27.6,80.0,28.6,laporan_iklim_harian-mei-2025.xlsx,5,148,28.60000000000003,3,28.600000000000016,5,93.39999999999999,12,11.700000000000003,89.2638036809816
2025-05-29,23.0,32.5,27.1,81.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,149,28.60000000000003,3,28.600000000000016,5,90.69999999999999,12,9.5,21.012269938650306
2025-05-30,23.8,33.8,28.8,84.0,0.0,laporan_iklim_harian-mei-2025.xlsx,5,150,28.60000000000003,3,28.600000000000016,6,78.3,12,9.999999999999996,21.012269938650306
2025-05-31,23.2,29.3,24.5,96.0,35.8,laporan_iklim_harian-mei-2025.xlsx,5,151,35.800000000000026,3,64.4,6,114.1,12,6.100000000000001,91.18098159509202
2025-06-01,21.2,35.9,28.1,77.0,69.8,laporan_iklim_harian-juni-2025.xlsx,6,152,105.60000000000002,3,134.20000000000002,7,183.89999999999998,12,14.7,98.15950920245399
2025-06-02,23.3,34.4,28.7,74.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,153,105.60000000000002,3,134.20000000000002,7,139.89999999999998,12,11.099999999999998,21.012269938650306
2025-06-03,24.4,33.8,28.1,79.0,28.0,laporan_iklim_harian-juni-2025.xlsx,6,154,97.80000000000003,3,162.20000000000002,7,166.89999999999998,12,9.399999999999999,88.88036809815951
2025-06-04,23.8,32.5,27.6,83.0,1.0,laporan_iklim_harian-juni-2025.xlsx,6,155,29.00000000000003,3,134.60000000000002,7,163.2,12,8.7,51.99386503067485
2025-06-05,23.4,33.0,27.3,83.0,30.0,laporan_iklim_harian-juni-2025.xlsx,6,156,59.00000000000003,3,164.60000000000002,7,193.2,12,9.600000000000001,89.7239263803681
2025-06-06,23.0,33.2,26.4,86.0,36.6,laporan_iklim_harian-juni-2025.xlsx,6,157,67.60000000000002,3,201.20000000000002,7,229.8,13,10.200000000000003,91.41104294478528
2025-06-07,23.0,34.5,28.8,79.0,,laporan_iklim_harian-juni-2025.xlsx,6,158,66.60000000000002,2,165.4,6,229.8,12,11.5,
2025-06-08,23.8,34.0,28.2,78.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,159,36.60000000000003,2,95.60000000000002,6,229.8,13,10.2,21.012269938650306
2025-06-09,24.4,33.6,29.1,78.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,160,0.0,2,95.60000000000002,6,229.8,13,9.200000000000003,21.012269938650306
2025-06-10,23.0,33.0,26.3,85.0,40.8,laporan_iklim_harian-juni-2025.xlsx,6,161,40.800000000000026,3,108.40000000000003,6,270.6,13,10.0,92.79141104294479
2025-06-11,22.5,33.2,27.4,76.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,162,40.800000000000026,3,107.40000000000003,6,241.99999999999997,13,10.700000000000003,21.012269938650306
2025-06-12,23.7,34.0,28.6,80.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,163,40.800000000000026,3,77.40000000000003,6,241.99999999999997,13,10.3,21.012269938650306
2025-06-13,24.4,34.0,28.7,80.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,164,0.0,3,40.800000000000026,6,241.99999999999997,13,9.600000000000001,21.012269938650306
2025-06-14,25.0,33.0,28.6,78.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,165,0.0,3,40.800000000000026,7,206.2,13,8.0,21.012269938650306
2025-06-15,24.4,34.0,28.6,80.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,166,0.0,3,40.800000000000026,7,136.39999999999998,13,9.600000000000001,21.012269938650306
2025-06-16,24.6,32.8,26.3,88.0,,laporan_iklim_harian-juni-2025.xlsx,6,167,0.0,2,40.800000000000026,6,136.39999999999998,12,8.199999999999996,
2025-06-17,23.1,31.8,26.8,83.0,57.2,laporan_iklim_harian-juni-2025.xlsx,6,168,57.20000000000003,2,57.20000000000003,6,165.6,12,8.7,96.77914110429448
2025-06-18,24.0,32.8,28.1,79.0,0.2,laporan_iklim_harian-juni-2025.xlsx,6,169,57.400000000000034,2,57.400000000000034,6,164.8,12,8.799999999999997,44.47852760736196
2025-06-19,24.2,32.5,28.1,76.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,170,57.400000000000034,3,57.400000000000034,6,134.8,12,8.3,21.012269938650306
2025-06-20,24.5,34.4,28.4,75.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,171,0.20000000000002843,3,57.400000000000034,6,98.2,12,9.899999999999999,21.012269938650306
2025-06-21,23.4,35.0,28.0,78.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,172,0.0,3,57.400000000000034,6,98.2,13,11.600000000000001,21.012269938650306
2025-06-22,23.2,34.2,28.4,73.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,173,0.0,3,57.400000000000034,6,98.19999999999999,13,11.000000000000004,21.012269938650306
2025-06-23,23.0,32.6,27.5,80.0,3.0,laporan_iklim_harian-juni-2025.xlsx,6,174,3.0000000000000284,3,60.400000000000034,7,101.19999999999999,13,9.600000000000001,62.57668711656442
2025-06-24,23.9,34.5,29.1,72.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,175,3.0000000000000284,3,3.2000000000000286,7,60.400000000000006,13,10.600000000000001,21.012269938650306
2025-06-25,24.6,33.9,28.6,74.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,176,3.0000000000000284,3,3.0000000000000284,7,60.400000000000006,13,9.299999999999997,21.012269938650306
2025-06-26,25.1,34.6,29.0,75.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,177,0.0,3,3.0000000000000284,7,60.400000000000006,13,9.5,21.012269938650306
2025-06-27,25.4,35.0,29.3,76.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,178,0.0,3,3.0000000000000284,7,60.400000000000006,13,9.600000000000001,21.012269938650306
2025-06-28,23.2,33.0,26.9,75.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,179,0.0,3,3.0000000000000284,7,60.400000000000006,13,9.8,21.012269938650306
2025-06-29,22.3,32.0,26.9,77.0,7.0,laporan_iklim_harian-juni-2025.xlsx,6,180,7.000000000000028,3,10.000000000000028,7,67.4,13,9.7,69.93865030674846
2025-06-30,22.6,33.3,28.0,78.0,0.0,laporan_iklim_harian-juni-2025.xlsx,6,181,7.000000000000028,3,7.000000000000028,7,67.4,14,10.699999999999996,21.012269938650306
2025-07-01,24.4,35.0,28.7,76.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,182,7.000000000000028,3,7.000000000000028,7,10.2,14,10.600000000000001,21.012269938650306
2025-07-02,24.4,32.6,27.5,81.0,,laporan_iklim_harian-juli-2025.xlsx,7,183,0.0,2,7.000000000000028,6,10.0,13,8.200000000000003,
2025-07-03,24.7,33.0,28.6,82.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,184,0.0,2,7.000000000000028,6,10.0,13,8.3,21.012269938650306
2025-07-04,23.8,31.9,26.3,88.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,185,0.0,2,7.000000000000028,6,10.0,13,8.099999999999998,21.012269938650306
2025-07-05,23.5,30.1,25.8,91.0,3.7,laporan_iklim_harian-juli-2025.xlsx,7,186,3.7000000000000286,3,10.700000000000028,6,13.700000000000001,13,6.600000000000001,65.33742331288343
2025-07-06,23.6,34.9,26.9,81.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,187,3.7000000000000286,3,3.7000000000000286,6,13.700000000000001,13,11.299999999999997,21.012269938650306
2025-07-07,23.2,34.2,26.8,78.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,188,3.7000000000000286,3,3.7000000000000286,6,10.7,13,11.000000000000004,21.012269938650306
2025-07-08,23.1,34.0,27.9,76.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,189,0.0,3,3.7000000000000286,6,10.7,13,10.899999999999999,21.012269938650306
2025-07-09,22.4,32.7,27.5,76.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,190,0.0,3,3.7000000000000286,7,10.7,13,10.300000000000004,21.012269938650306
2025-07-10,23.6,35.2,29.1,68.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,191,0.0,3,3.7000000000000286,7,10.7,13,11.600000000000001,21.012269938650306
2025-07-11,24.9,34.6,28.5,71.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,192,0.0,3,3.7000000000000286,7,10.7,13,9.700000000000003,21.012269938650306
2025-07-12,25.0,34.0,27.6,82.0,0.8,laporan_iklim_harian-juli-2025.xlsx,7,193,0.8000000000000285,3,0.8000000000000285,7,11.5,13,9.0,50.61349693251533
2025-07-13,24.6,32.7,27.9,81.0,,laporan_iklim_harian-juli-2025.xlsx,7,194,0.8000000000000285,2,0.8000000000000285,6,4.500000000000001,12,8.100000000000001,
2025-07-14,22.8,33.0,26.5,82.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,195,0.8000000000000285,2,0.8000000000000285,6,4.5,12,10.2,21.012269938650306
2025-07-15,23.3,32.9,27.5,76.0,13.5,laporan_iklim_harian-juli-2025.xlsx,7,196,13.500000000000028,2,14.30000000000003,6,18.0,12,9.599999999999998,78.06748466257669
2025-07-16,23.4,34.8,28.7,73.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,197,13.500000000000028,3,14.30000000000003,6,18.0,13,11.399999999999999,21.012269938650306
2025-07-17,23.6,34.9,28.5,67.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,198,13.500000000000028,3,14.30000000000003,6,18.0,13,11.299999999999997,21.012269938650306
2025-07-18,23.2,37.0,29.0,69.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,199,0.0,3,14.30000000000003,6,18.0,13,13.8,21.012269938650306
2025-07-19,22.9,35.7,28.9,67.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,200,0.0,3,13.500000000000028,6,14.3,13,12.800000000000004,21.012269938650306
2025-07-20,22.7,35.6,28.4,67.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,201,0.0,3,13.500000000000028,7,14.3,13,12.900000000000002,21.012269938650306
2025-07-21,24.6,34.4,29.3,70.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,202,0.0,3,13.500000000000028,7,14.3,13,9.799999999999997,21.012269938650306
2025-07-22,25.2,32.8,28.7,77.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,203,0.0,3,0.0,7,14.3,13,7.599999999999998,21.012269938650306
2025-07-23,23.6,34.5,27.6,79.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,204,0.0,3,0.0,7,14.3,13,10.899999999999999,21.012269938650306
2025-07-24,24.1,34.5,28.9,76.0,,laporan_iklim_harian-juli-2025.xlsx,7,205,0.0,2,0.0,6,14.3,12,10.399999999999999,
2025-07-25,25.4,33.8,27.3,83.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,206,0.0,2,0.0,6,14.3,12,8.399999999999999,21.012269938650306
2025-07-26,23.8,33.8,27.0,84.0,2.7,laporan_iklim_harian-juli-2025.xlsx,7,207,2.7000000000000286,2,2.7000000000000286,6,16.2,12,9.999999999999996,61.579754601227
2025-07-27,23.9,34.3,28.0,79.0,0.0,laporan_iklim_harian-juli-2025.xlsx,7,208,2.7000000000000286,3,2.7000000000000286,6,16.2,13,10.399999999999999,21.012269938650306
2025-07-28,23.6,33.6,28.0,81.0,9.6,laporan_iklim_harian-juli-2025.xlsx,7,209,12.30000000000003,3,12.30000000000003,6,25.8,13,10.0,73.46625766871165
2025-07-29,24.2,34.8,29.2,78.0,0.2,laporan_iklim_harian-juli-2025.xlsx,7,210,9.800000000000027,3,12.500000000000027,6,12.5,13,10.599999999999998,44.47852760736196
2025-07-30,24.8,31.9,26.7,87.0,35.6,laporan_iklim_harian-juli-2025.xlsx,7,211,45.40000000000003,3,48.10000000000003,6,48.1,13,7.099999999999998,90.87423312883436
2025-07-31,22.8,33.2,27.5,80.0,0.3,laporan_iklim_harian-juli-2025.xlsx,7,212,36.10000000000002,3,48.40000000000003,7,48.4,13,10.400000000000002,46.08895705521473
2025-08-01,24.0,34.2,27.2,82.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,213,35.90000000000003,3,48.40000000000003,7,48.4,13,10.200000000000003,21.012269938650306
2025-08-02,23.9,34.6,28.2,76.0,50.0,laporan_iklim_harian-agustus-2025.xlsx,8,214,50.300000000000026,3,95.70000000000002,7,98.4,13,10.700000000000003,95.16871165644172
2025-08-03,24.8,34.0,29.2,70.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,215,50.00000000000003,3,95.70000000000002,7,98.4,13,9.2,21.012269938650306
2025-08-04,25.6,32.0,27.8,83.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,216,50.00000000000003,3,86.10000000000002,7,98.4,13,6.399999999999999,21.012269938650306
2025-08-05,20.6,33.3,26.6,78.0,32.5,laporan_iklim_harian-agustus-2025.xlsx,8,217,32.50000000000003,3,118.40000000000003,7,130.9,13,12.699999999999996,90.1840490797546
2025-08-06,21.8,34.9,28.9,72.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,218,32.50000000000003,3,82.80000000000004,7,130.9,13,13.099999999999998,21.012269938650306
2025-08-07,23.4,33.0,28.5,76.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,219,32.50000000000003,3,82.50000000000003,7,130.9,14,9.600000000000001,21.012269938650306
2025-08-08,24.1,34.0,27.5,82.0,10.5,laporan_iklim_harian-agustus-2025.xlsx,8,220,10.500000000000028,3,93.00000000000003,7,141.4,14,9.899999999999999,74.5398773006135
2025-08-09,22.6,34.0,27.6,78.0,1.2,laporan_iklim_harian-agustus-2025.xlsx,8,221,11.700000000000028,3,44.20000000000003,7,139.9,14,11.399999999999999,52.99079754601227
2025-08-10,23.0,32.7,25.9,87.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,222,11.700000000000028,3,44.20000000000003,7,139.9,14,9.700000000000003,21.012269938650306
2025-08-11,23.0,31.0,25.9,86.0,6.6,laporan_iklim_harian-agustus-2025.xlsx,8,223,7.800000000000028,3,50.800000000000026,7,136.89999999999998,14,8.0,69.24846625766872
2025-08-12,22.9,34.2,26.5,76.0,,laporan_iklim_harian-agustus-2025.xlsx,8,224,6.600000000000028,2,18.300000000000026,6,136.7,13,11.300000000000004,
2025-08-13,22.0,34.8,26.0,85.0,8.2,laporan_iklim_harian-agustus-2025.xlsx,8,225,14.800000000000027,2,26.50000000000003,6,109.30000000000001,13,12.799999999999997,72.39263803680981
2025-08-14,21.8,32.8,27.1,78.0,7.3,laporan_iklim_harian-agustus-2025.xlsx,8,226,15.500000000000028,2,33.800000000000026,6,116.3,13,10.999999999999996,70.85889570552148
2025-08-15,22.3,31.3,25.9,82.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,227,15.500000000000028,3,23.30000000000003,6,116.3,13,9.0,21.012269938650306
2025-08-16,23.5,33.2,26.7,81.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,228,7.300000000000028,3,22.10000000000003,6,66.30000000000001,13,9.700000000000003,21.012269938650306
2025-08-17,22.6,33.5,27.2,81.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,229,0.0,3,22.10000000000003,6,66.30000000000001,13,10.899999999999999,21.012269938650306
2025-08-18,22.5,32.9,28.0,77.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,230,0.0,3,15.500000000000028,6,66.30000000000001,13,10.399999999999999,21.012269938650306
2025-08-19,24.4,33.0,26.3,85.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,231,0.0,3,15.500000000000028,7,33.8,13,8.600000000000001,21.012269938650306
2025-08-20,22.2,32.5,27.3,76.0,1.8,laporan_iklim_harian-agustus-2025.xlsx,8,232,1.8000000000000285,3,9.100000000000028,7,35.6,13,10.3,56.901840490797554
2025-08-21,23.3,32.5,27.6,77.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,233,1.8000000000000285,3,1.8000000000000285,7,35.6,13,9.2,21.012269938650306
2025-08-22,22.4,35.2,28.2,74.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,234,1.8000000000000285,3,1.8000000000000285,7,25.1,13,12.800000000000004,21.012269938650306
2025-08-23,22.1,34.0,27.0,75.0,18.0,laporan_iklim_harian-agustus-2025.xlsx,8,235,18.00000000000003,3,19.80000000000003,7,41.900000000000006,13,11.899999999999999,82.74539877300614
2025-08-24,22.3,29.8,25.9,80.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,236,18.00000000000003,3,19.80000000000003,7,41.900000000000006,13,7.5,21.012269938650306
2025-08-25,23.0,34.9,26.3,84.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,237,18.00000000000003,3,19.80000000000003,7,35.3,13,11.899999999999999,21.012269938650306
2025-08-26,22.2,36.0,28.0,75.0,24.5,laporan_iklim_harian-agustus-2025.xlsx,8,238,24.50000000000003,3,44.300000000000026,7,59.8,14,13.8,86.96319018404908
2025-08-27,25.3,35.8,29.1,74.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,239,24.50000000000003,3,42.50000000000003,7,51.599999999999994,14,10.499999999999996,21.012269938650306
2025-08-28,24.0,31.9,27.4,79.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,240,24.50000000000003,3,42.50000000000003,7,44.3,14,7.899999999999999,21.012269938650306
2025-08-29,23.8,34.9,27.7,77.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,241,0.0,3,42.50000000000003,7,44.3,14,11.099999999999998,21.012269938650306
2025-08-30,22.8,35.0,26.9,81.0,12.5,laporan_iklim_harian-agustus-2025.xlsx,8,242,12.500000000000028,3,37.00000000000003,7,56.8,14,12.2,76.99386503067484
2025-08-31,23.0,34.5,28.6,71.0,0.0,laporan_iklim_harian-agustus-2025.xlsx,8,243,12.500000000000028,3,37.00000000000003,7,56.8,14,11.5,21.012269938650306
2025-09-01,23.4,32.0,25.9,88.0,13.6,laporan_iklim_harian-september-2025.xlsx,9,244,26.10000000000003,3,50.60000000000003,7,70.4,14,8.600000000000001,78.22085889570552
2025-09-02,22.5,28.0,24.9,90.0,35.8,laporan_iklim_harian-september-2025.xlsx,9,245,49.40000000000003,3,61.90000000000003,7,106.19999999999999,14,5.5,91.18098159509202
2025-09-03,22.9,32.4,27.8,81.0,0.0,laporan_iklim_harian-september-2025.xlsx,9,246,49.40000000000003,3,61.90000000000003,7,104.4,14,9.5,21.012269938650306
2025-09-04,21.4,32.0,26.5,83.0,22.8,laporan_iklim_harian-september-2025.xlsx,9,247,58.60000000000002,3,84.70000000000003,7,127.2,14,10.600000000000001,85.42944785276073
2025-09-05,22.2,32.1,26.2,82.0,1.5,laporan_iklim_harian-september-2025.xlsx,9,248,24.30000000000003,3,86.20000000000003,7,128.7,14,9.900000000000002,55.52147239263804
2025-09-06,22.4,34.6,27.8,74.0,0.0,laporan_iklim_harian-september-2025.xlsx,9,249,24.30000000000003,3,73.70000000000003,7,110.7,14,12.200000000000003,21.012269938650306
2025-09-07,21.9,30.8,26.1,86.0,16.4,laporan_iklim_harian-september-2025.xlsx,9,250,17.900000000000027,3,90.10000000000002,7,127.1,14,8.900000000000002,81.28834355828221
2025-09-08,23.3,34.5,28.4,77.0,0.0,laporan_iklim_harian-september-2025.xlsx,9,251,16.400000000000027,3,76.50000000000003,7,127.1,14,11.2,21.012269938650306
2025-09-09,23.6,31.0,26.2,84.0,,laporan_iklim_harian-september-2025.xlsx,9,252,16.400000000000027,2,40.700000000000024,6,102.6,13,7.399999999999999,
2025-09-10,23.2,33.5,28.2,78.0,0.0,laporan_iklim_harian-september-2025.xlsx,9,253,0.0,2,40.70000000000003,6,102.6,13,10.3,21.012269938650306
2025-09-11,22.0,30.0,25.4,88.0,84.0,laporan_iklim_harian-september-2025.xlsx,9,254,84.00000000000003,2,101.90000000000003,6,186.6,13,8.0,99.23312883435584
2025-09-12,20.2,30.0,25.6,80.0,18.6,laporan_iklim_harian-september-2025.xlsx,9,255,102.60000000000002,3,119.00000000000003,6,205.2,13,9.8,83.28220858895705
2025-09-13,21.8,29.3,26.2,88.0,1.6,laporan_iklim_harian-september-2025.xlsx,9,256,104.20000000000003,3,120.60000000000004,6,194.29999999999998,13,7.5,56.28834355828221
2025-09-14,24.0,34.4,28.5,77.0,0.6,laporan_iklim_harian-september-2025.xlsx,9,257,20.80000000000003,3,104.80000000000004,6,194.9,13,10.399999999999999,49.15644171779141
2025-09-15,23.1,32.2,27.0,81.0,2.2,laporan_iklim_harian-september-2025.xlsx,9,258,4.400000000000029,3,107.00000000000004,6,183.5,13,9.100000000000001,59.43251533742331
2025-09-16,22.1,33.7,26.6,82.0,18.5,laporan_iklim_harian-september-2025.xlsx,9,259,21.30000000000003,3,125.50000000000004,7,166.2,13,11.600000000000001,83.12883435582822
2025-09-17,23.0,29.8,26.3,85.0,2.7,laporan_iklim_harian-september-2025.xlsx,9,260,23.400000000000027,3,128.20000000000002,7,168.89999999999998,13,6.800000000000001,61.579754601227
2025-09-18,22.8,33.6,28.3,80.0,,laporan_iklim_harian-september-2025.xlsx,9,261,21.200000000000028,2,44.20000000000002,6,146.1,12,10.8,
2025-09-19,23.3,32.6,27.4,77.0,0.0,laporan_iklim_harian-september-2025.xlsx,9,262,2.7000000000000286,2,25.600000000000026,6,144.6,12,9.3,21.012269938650306
2025-09-20,23.8,34.5,27.1,87.0,0.0,laporan_iklim_harian-september-2025.xlsx,9,263,0.0,2,24.000000000000025,6,144.6,12,10.7,21.012269938650306
2025-09-21,22.9,34.3,27.5,81.0,2.1,laporan_iklim_harian-september-2025.xlsx,9,264,2.1000000000000285,3,25.50000000000003,6,130.3,12,11.399999999999999,58.66564417177914
2025-09-22,24.6,34.7,27.6,82.0,0.0,laporan_iklim_harian-september-2025.xlsx,9,265,2.1000000000000285,3,23.300000000000026,6,130.3,12,10.100000000000001,21.012269938650306
2025-09-23,22.6,33.8,28.1,78.0,0.0,laporan_iklim_harian-september-2025.xlsx,9,266,2.1000000000000285,3,4.800000000000026,6,130.3,13,11.199999999999996,21.012269938650306
2025-09-24,23.7,33.4,27.3,76.0,0.0,laporan_iklim_harian-september-2025.xlsx,9,267,0.0,3,2.100000000000025,6,130.3,13,9.7,21.012269938650306
2025-09-25,23.0,34.0,26.8,84.0,3.8,laporan_iklim_harian-september-2025.xlsx,9,268,3.8000000000000282,3,5.900000000000025,7,50.1,13,11.0,65.49079754601227
2025-09-26,23.6,34.0,28.1,78.0,1.4,laporan_iklim_harian-september-2025.xlsx,9,269,5.200000000000028,3,7.300000000000025,7,32.9,13,10.399999999999999,54.44785276073619
2025-09-27,24.8,29.4,25.9,91.0,,laporan_iklim_harian-september-2025.xlsx,9,270,5.200000000000028,2,7.300000000000025,6,31.299999999999997,12,4.599999999999998,
2025-09-28,23.8,30.2,26.1,86.0,3.0,laporan_iklim_harian-september-2025.xlsx,9,271,4.400000000000029,2,8.200000000000024,6,33.7,12,6.399999999999999,62.57668711656442
2025-09-29,22.7,30.4,25.5,88.0,15.4,laporan_iklim_harian-september-2025.xlsx,9,272,18.40000000000003,2,23.600000000000023,6,46.9,12,7.699999999999999,80.06134969325154
